Item No,Item Description,Invoice Date,Qty Shipped,Net Price,Unit Cost,Bill To,Whse
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2024-08-16,284,6.27,4.60,Orion Municipal Works,100349
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2024-08-16,284,6.35,4.60,Orion Municipal Works,100812
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2024-08-16,122,5.83,4.60,Walk-in,100812
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2024-08-16,150,8.26,6.92,Delta Ridge Industrial,100117
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2024-08-16,277,8.80,6.92,Orion Municipal Works,100649
HRD335590,CHROME LAVATORY FAUCET 4 IN CENTERSET 2-HANDLE,2024-08-16,15,122.99,97.50,Tidewater Mechanical,100205
HRD335590,CHROME LAVATORY FAUCET 4 IN CENTERSET 2-HANDLE,2024-08-16,36,115.33,97.50,Kestrel Construction LLC,100571
HRD512066,1/2 IN x 300FT PEX-B TUBING RED,2024-08-16,33,98.75,62.80,Vance & Sons Plumbing,100812
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2024-08-16,279,3.30,2.35,Vance & Sons Plumbing,100959
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2024-08-16,101,14.06,11.40,Orion Municipal Works,100047
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2024-08-16,65,18.09,11.40,Fairmont Health System,100571
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2024-08-16,101,13.09,11.40,Vance & Sons Plumbing,100812
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2024-08-16,27,9.97,8.15,Ridgeline Plumbing Co.,100117
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2024-08-17,24,23.54,19.10,Halloran Mechanical,100649
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2024-08-17,174,7.35,4.60,Westport Unified Schools,100571
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2024-08-17,226,5.67,4.60,Tidewater Mechanical,100812
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2024-08-17,105,7.15,4.60,Fairmont Health System,100812
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2024-08-17,358,6.44,4.60,Kestrel Construction LLC,100933
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2024-08-17,362,10.42,6.92,Halloran Mechanical,100047
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2024-08-17,179,10.48,6.92,Sable Creek Refining,100571
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2024-08-17,235,10.80,6.92,Sable Creek Refining,100649
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2024-08-17,367,8.26,6.92,Halloran Mechanical,100959
HRD335590,CHROME LAVATORY FAUCET 4 IN CENTERSET 2-HANDLE,2024-08-17,9,114.14,97.50,Grayson HVAC Services,100649
HRD450871,40 GAL NATURAL GAS WATER HEATER 40 MBH,2024-08-17,2,570.44,498.20,Delta Ridge Industrial,100959
HRD512066,1/2 IN x 300FT PEX-B TUBING RED,2024-08-17,7,84.72,62.80,Kestrel Construction LLC,100649
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2024-08-17,173,2.83,2.35,Sable Creek Refining,100047
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2024-08-17,350,3.59,2.35,Brightwater Facilities,100959
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2024-08-17,106,16.91,11.40,Vance & Sons Plumbing,100117
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2024-08-17,33,16.78,11.40,Grayson HVAC Services,100571
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2024-08-17,26,16.19,11.40,Walk-in,100649
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2024-08-17,34,9.69,8.15,Grayson HVAC Services,100047
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2024-08-17,106,12.32,8.15,Vance & Sons Plumbing,100205
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2024-08-17,117,10.90,8.15,Delta Ridge Industrial,100349
HRD983377,3 TON 14 SEER AC CONDENSING UNIT R-410A,2024-08-17,2,1761.40,1455.00,Delta Ridge Industrial,100812
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2024-08-18,108,30.55,19.10,Orion Municipal Works,100349
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2024-08-18,355,2.54,1.72,Vance & Sons Plumbing,100571
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2024-08-18,173,6.49,4.60,Fairmont Health System,100047
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2024-08-18,303,6.91,4.60,Orion Municipal Works,100205
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2024-08-18,300,8.14,6.92,Vance & Sons Plumbing,100117
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2024-08-18,89,9.62,6.92,Halloran Mechanical,100649
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2024-08-18,191,9.06,6.92,Tidewater Mechanical,100812
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2024-08-18,364,8.55,6.92,Orion Municipal Works,100933
HRD335590,CHROME LAVATORY FAUCET 4 IN CENTERSET 2-HANDLE,2024-08-18,38,155.04,97.50,Walk-in,100047
HRD335590,CHROME LAVATORY FAUCET 4 IN CENTERSET 2-HANDLE,2024-08-18,31,123.15,97.50,Brightwater Facilities,100349
HRD450871,40 GAL NATURAL GAS WATER HEATER 40 MBH,2024-08-18,2,793.98,498.20,Delta Ridge Industrial,100812
HRD512066,1/2 IN x 300FT PEX-B TUBING RED,2024-08-18,36,81.64,62.80,Orion Municipal Works,100117
HRD512066,1/2 IN x 300FT PEX-B TUBING RED,2024-08-18,24,74.37,62.80,Sable Creek Refining,100349
HRD512066,1/2 IN x 300FT PEX-B TUBING RED,2024-08-18,8,72.54,62.80,Ridgeline Plumbing Co.,100959
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2024-08-18,148,3.78,2.35,Walk-in,100047
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2024-08-18,74,14.14,11.40,Sable Creek Refining,100349
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2024-08-18,27,15.26,11.40,Halloran Mechanical,100959
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2024-08-18,73,12.88,8.15,Westport Unified Schools,100571
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2024-08-18,92,12.73,8.15,Brightwater Facilities,100649
HRD983377,3 TON 14 SEER AC CONDENSING UNIT R-410A,2024-08-18,8,1971.82,1455.00,Walk-in,100959
HRD107744,3/4 IN x 100FT SOFT COPPER COIL TYPE L,2024-08-19,2,349.81,281.40,Ridgeline Plumbing Co.,100649
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2024-08-19,41,30.58,19.10,Westport Unified Schools,100959
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2024-08-19,33,22.05,19.10,Ridgeline Plumbing Co.,100959
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2024-08-19,205,2.34,1.72,Tidewater Mechanical,100812
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2024-08-19,313,2.04,1.72,Kestrel Construction LLC,100933
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2024-08-19,260,9.01,6.92,Kestrel Construction LLC,100117
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2024-08-19,321,8.64,6.92,Kestrel Construction LLC,100349
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2024-08-19,128,10.95,6.92,Westport Unified Schools,100649
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2024-08-19,312,8.28,6.92,Tidewater Mechanical,100959
HRD335590,CHROME LAVATORY FAUCET 4 IN CENTERSET 2-HANDLE,2024-08-19,25,114.56,97.50,Northgate Property Group,100117
HRD335590,CHROME LAVATORY FAUCET 4 IN CENTERSET 2-HANDLE,2024-08-19,17,118.14,97.50,Delta Ridge Industrial,100933
HRD512066,1/2 IN x 300FT PEX-B TUBING RED,2024-08-19,9,86.88,62.80,Ridgeline Plumbing Co.,100047
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2024-08-19,195,3.75,2.35,Tidewater Mechanical,100933
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2024-08-19,62,13.96,11.40,Northgate Property Group,100205
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2024-08-19,42,15.70,11.40,Tidewater Mechanical,100812
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2024-08-19,116,11.20,8.15,Walk-in,100349
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2024-08-19,74,10.18,8.15,Westport Unified Schools,100812
HRD107744,3/4 IN x 100FT SOFT COPPER COIL TYPE L,2024-08-20,3,340.50,281.40,Halloran Mechanical,100117
HRD107744,3/4 IN x 100FT SOFT COPPER COIL TYPE L,2024-08-20,2,404.08,281.40,Westport Unified Schools,100649
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2024-08-20,61,26.43,19.10,Westport Unified Schools,100649
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2024-08-20,326,2.06,1.72,Kestrel Construction LLC,100047
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2024-08-20,387,2.55,1.72,Brightwater Facilities,100205
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2024-08-20,329,2.05,1.72,Kestrel Construction LLC,100349
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2024-08-20,332,2.58,1.72,Brightwater Facilities,100812
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2024-08-20,60,2.10,1.72,Halloran Mechanical,100959
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2024-08-20,265,5.74,4.60,Sable Creek Refining,100117
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2024-08-20,324,5.86,4.60,Kestrel Construction LLC,100205
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2024-08-20,271,6.26,4.60,Northgate Property Group,100812
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2024-08-20,396,7.97,6.92,Halloran Mechanical,100205
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2024-08-20,262,3.74,2.35,Northgate Property Group,100649
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2024-08-20,44,18.25,11.40,Fairmont Health System,100812
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2024-08-20,82,11.49,8.15,Northgate Property Group,100205
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2024-08-20,20,11.64,8.15,Grayson HVAC Services,100649
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2024-08-21,24,29.27,19.10,Ridgeline Plumbing Co.,100649
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2024-08-21,108,25.21,19.10,Grayson HVAC Services,100812
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2024-08-21,120,2.22,1.72,Halloran Mechanical,100047
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2024-08-21,273,2.34,1.72,Northgate Property Group,100571
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2024-08-21,335,2.31,1.72,Walk-in,100649
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2024-08-21,394,7.06,4.60,Walk-in,100047
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2024-08-21,340,6.93,4.60,Walk-in,100812
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2024-08-21,224,6.06,4.60,Sable Creek Refining,100959
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2024-08-21,224,8.30,6.92,Sable Creek Refining,100047
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2024-08-21,218,8.51,6.92,Northgate Property Group,100117
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2024-08-21,73,3.76,2.35,Ridgeline Plumbing Co.,100117
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2024-08-21,150,3.22,2.35,Walk-in,100812
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2024-08-21,83,16.45,11.40,Sable Creek Refining,100117
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2024-08-21,120,13.08,11.40,Brightwater Facilities,100571
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2024-08-21,24,13.51,11.40,Grayson HVAC Services,100649
HRD983377,3 TON 14 SEER AC CONDENSING UNIT R-410A,2024-08-21,3,2132.45,1455.00,Tidewater Mechanical,100205
HRD983377,3 TON 14 SEER AC CONDENSING UNIT R-410A,2024-08-21,3,1826.92,1455.00,Fairmont Health System,100959
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2024-08-22,42,24.81,19.10,Grayson HVAC Services,100117
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2024-08-22,81,2.11,1.72,Grayson HVAC Services,100047
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2024-08-22,165,2.65,1.72,Tidewater Mechanical,100571
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2024-08-22,80,2.42,1.72,Grayson HVAC Services,100933
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2024-08-22,134,2.44,1.72,Ridgeline Plumbing Co.,100933
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2024-08-22,144,6.13,4.60,Delta Ridge Industrial,100571
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2024-08-22,191,6.66,4.60,Grayson HVAC Services,100812
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2024-08-22,138,10.54,6.92,Delta Ridge Industrial,100117
HRD512066,1/2 IN x 300FT PEX-B TUBING RED,2024-08-22,22,96.35,62.80,Tidewater Mechanical,100047
HRD512066,1/2 IN x 300FT PEX-B TUBING RED,2024-08-22,5,90.70,62.80,Kestrel Construction LLC,100571
HRD512066,1/2 IN x 300FT PEX-B TUBING RED,2024-08-22,7,93.06,62.80,Grayson HVAC Services,100649
HRD512066,1/2 IN x 300FT PEX-B TUBING RED,2024-08-22,21,95.92,62.80,Tidewater Mechanical,100933
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2024-08-22,66,13.93,11.40,Tidewater Mechanical,100047
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2024-08-22,66,18.22,11.40,Tidewater Mechanical,100933
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2024-08-22,88,11.41,8.15,Cortland Fire Protection,100649
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2024-08-22,26,11.15,8.15,Ridgeline Plumbing Co.,100959
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2024-08-23,53,28.49,19.10,Sable Creek Refining,100117
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2024-08-23,90,6.07,4.60,Delta Ridge Industrial,100349
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2024-08-23,175,6.50,4.60,Sable Creek Refining,100812
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2024-08-23,228,6.54,4.60,Westport Unified Schools,100959
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2024-08-23,228,9.02,6.92,Westport Unified Schools,100047
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2024-08-23,79,9.07,6.92,Halloran Mechanical,100117
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2024-08-23,304,9.27,6.92,Northgate Property Group,100205
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2024-08-23,154,10.49,6.92,Grayson HVAC Services,100649
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2024-08-23,89,9.06,6.92,Delta Ridge Industrial,100649
HRD512066,1/2 IN x 300FT PEX-B TUBING RED,2024-08-23,20,95.85,62.80,Grayson HVAC Services,100047
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2024-08-23,236,3.28,2.35,Sable Creek Refining,100205
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2024-08-23,360,3.46,2.35,Halloran Mechanical,100649
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2024-08-23,230,3.57,2.35,Sable Creek Refining,100959
HRD983377,3 TON 14 SEER AC CONDENSING UNIT R-410A,2024-08-23,1,2262.37,1455.00,Delta Ridge Industrial,100812
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2024-08-24,74,30.75,19.10,Tidewater Mechanical,100047
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2024-08-24,78,24.67,19.10,Cortland Fire Protection,100933
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2024-08-24,316,2.01,1.72,Vance & Sons Plumbing,100349
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2024-08-24,200,2.37,1.72,Vance & Sons Plumbing,100933
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2024-08-24,106,5.37,4.60,Fairmont Health System,100047
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2024-08-24,294,7.02,4.60,Sable Creek Refining,100571
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2024-08-24,191,7.07,4.60,Tidewater Mechanical,100649
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2024-08-24,85,5.98,4.60,Walk-in,100933
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2024-08-24,244,9.42,6.92,Tidewater Mechanical,100959
HRD335590,CHROME LAVATORY FAUCET 4 IN CENTERSET 2-HANDLE,2024-08-24,18,151.13,97.50,Tidewater Mechanical,100047
HRD450871,40 GAL NATURAL GAS WATER HEATER 40 MBH,2024-08-24,7,573.99,498.20,Vance & Sons Plumbing,100205
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2024-08-24,88,3.69,2.35,Walk-in,100649
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2024-08-24,50,15.41,11.40,Grayson HVAC Services,100349
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2024-08-24,30,15.77,11.40,Ridgeline Plumbing Co.,100933
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2024-08-24,56,12.75,8.15,Sable Creek Refining,100649
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2024-08-24,48,9.63,8.15,Grayson HVAC Services,100812
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2024-08-24,59,10.34,8.15,Tidewater Mechanical,100959
HRD983377,3 TON 14 SEER AC CONDENSING UNIT R-410A,2024-08-24,7,2034.91,1455.00,Cortland Fire Protection,100571
HRD983377,3 TON 14 SEER AC CONDENSING UNIT R-410A,2024-08-24,7,1836.23,1455.00,Cortland Fire Protection,100649
HRD107744,3/4 IN x 100FT SOFT COPPER COIL TYPE L,2024-08-25,6,354.11,281.40,Cortland Fire Protection,100571
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2024-08-25,31,26.53,19.10,Walk-in,100933
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2024-08-25,253,2.02,1.72,Northgate Property Group,100205
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2024-08-25,387,2.57,1.72,Ridgeline Plumbing Co.,100571
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2024-08-25,211,2.27,1.72,Orion Municipal Works,100649
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2024-08-25,204,2.68,1.72,Northgate Property Group,100933
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2024-08-25,202,2.22,1.72,Tidewater Mechanical,100959
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2024-08-25,210,6.74,4.60,Orion Municipal Works,100205
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2024-08-25,388,5.65,4.60,Ridgeline Plumbing Co.,100571
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2024-08-25,197,8.47,6.92,Tidewater Mechanical,100205
HRD335590,CHROME LAVATORY FAUCET 4 IN CENTERSET 2-HANDLE,2024-08-25,33,150.62,97.50,Cortland Fire Protection,100205
HRD335590,CHROME LAVATORY FAUCET 4 IN CENTERSET 2-HANDLE,2024-08-25,11,126.39,97.50,Fairmont Health System,100649
HRD450871,40 GAL NATURAL GAS WATER HEATER 40 MBH,2024-08-25,7,635.59,498.20,Orion Municipal Works,100933
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2024-08-25,104,2.79,2.35,Walk-in,100047
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2024-08-25,205,2.86,2.35,Northgate Property Group,100571
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2024-08-25,177,2.94,2.35,Fairmont Health System,100571
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2024-08-25,389,3.29,2.35,Walk-in,100812
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2024-08-25,34,13.35,11.40,Ridgeline Plumbing Co.,100117
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2024-08-25,118,11.53,8.15,Ridgeline Plumbing Co.,100205
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2024-08-25,115,11.40,8.15,Walk-in,100571
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2024-08-25,37,12.98,8.15,Fairmont Health System,100812
HRD983377,3 TON 14 SEER AC CONDENSING UNIT R-410A,2024-08-25,3,2034.73,1455.00,Delta Ridge Industrial,100205
HRD107744,3/4 IN x 100FT SOFT COPPER COIL TYPE L,2024-08-26,5,388.96,281.40,Northgate Property Group,100959
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2024-08-26,42,25.51,19.10,Delta Ridge Industrial,100812
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2024-08-26,192,2.53,1.72,Delta Ridge Industrial,100571
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2024-08-26,281,6.94,4.60,Orion Municipal Works,100047
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2024-08-26,214,5.36,4.60,Northgate Property Group,100205
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2024-08-26,130,5.66,4.60,Westport Unified Schools,100205
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2024-08-26,116,6.10,4.60,Halloran Mechanical,100571
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2024-08-26,216,6.84,4.60,Sable Creek Refining,100933
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2024-08-26,137,8.21,6.92,Delta Ridge Industrial,100117
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2024-08-26,213,10.00,6.92,Northgate Property Group,100649
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2024-08-26,176,10.92,6.92,Grayson HVAC Services,100812
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2024-08-26,270,10.15,6.92,Northgate Property Group,100933
HRD335590,CHROME LAVATORY FAUCET 4 IN CENTERSET 2-HANDLE,2024-08-26,14,130.71,97.50,Northgate Property Group,100649
HRD335590,CHROME LAVATORY FAUCET 4 IN CENTERSET 2-HANDLE,2024-08-26,34,122.53,97.50,Brightwater Facilities,100812
HRD512066,1/2 IN x 300FT PEX-B TUBING RED,2024-08-26,11,99.76,62.80,Grayson HVAC Services,100812
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2024-08-26,115,3.43,2.35,Halloran Mechanical,100349
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2024-08-26,120,3.22,2.35,Grayson HVAC Services,100812
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2024-08-26,398,3.51,2.35,Ridgeline Plumbing Co.,100933
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2024-08-26,86,14.51,11.40,Orion Municipal Works,100047
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2024-08-26,40,10.71,8.15,Westport Unified Schools,100047
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2024-08-27,61,27.21,19.10,Fairmont Health System,100117
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2024-08-27,78,1.97,1.72,Grayson HVAC Services,100812
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2024-08-27,201,6.26,4.60,Fairmont Health System,100812
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2024-08-27,238,6.51,4.60,Vance & Sons Plumbing,100933
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2024-08-27,71,9.76,6.92,Halloran Mechanical,100047
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2024-08-27,348,9.13,6.92,Vance & Sons Plumbing,100571
HRD512066,1/2 IN x 300FT PEX-B TUBING RED,2024-08-27,19,87.40,62.80,Westport Unified Schools,100933
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2024-08-27,347,3.45,2.35,Brightwater Facilities,100649
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2024-08-27,298,3.69,2.35,Brightwater Facilities,100959
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2024-08-27,29,17.86,11.40,Westport Unified Schools,100047
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2024-08-27,38,13.28,11.40,Grayson HVAC Services,100812
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2024-08-27,59,17.78,11.40,Westport Unified Schools,100933
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2024-08-27,46,11.72,8.15,Westport Unified Schools,100205
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2024-08-27,88,12.75,8.15,Brightwater Facilities,100571
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2024-08-28,93,23.30,19.10,Orion Municipal Works,100571
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2024-08-28,304,5.46,4.60,Brightwater Facilities,100571
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2024-08-28,242,5.98,4.60,Northgate Property Group,100933
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2024-08-28,138,10.70,6.92,Delta Ridge Industrial,100205
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2024-08-28,296,10.99,6.92,Northgate Property Group,100649
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2024-08-28,144,9.74,6.92,Ridgeline Plumbing Co.,100812
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2024-08-28,87,10.05,6.92,Ridgeline Plumbing Co.,100959
HRD335590,CHROME LAVATORY FAUCET 4 IN CENTERSET 2-HANDLE,2024-08-28,23,152.42,97.50,Northgate Property Group,100571
HRD450871,40 GAL NATURAL GAS WATER HEATER 40 MBH,2024-08-28,5,595.92,498.20,Cortland Fire Protection,100047
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2024-08-28,368,2.69,2.35,Orion Municipal Works,100047
